locality_id,hot_loc,postal_code,pc_loc,km,hours
L4699715,"53.3710395,-113.7472565",T6J1N2,"53.4569538181818,-113.514574727273",31.88,0.46
L4699715,"53.3710395,-113.7472565",T6J2S8,"53.4569538181818,-113.514574727273",31.88,0.46
L4699715,"53.3710395,-113.7472565",T6J7G1,"53.4569538181818,-113.514574727273",31.88,0.46
L4699715,"53.3710395,-113.7472565",T6J5N8,"53.4569538181818,-113.514574727273",31.88,0.46
L4699715,"53.3710395,-113.7472565",T6J6M9,"53.4569538181818,-113.514574727273",31.88,0.46
L4699715,"53.3710395,-113.7472565",T6J5N4,"53.4569538181818,-113.514574727273",31.88,0.46
L4699715,"53.3710395,-113.7472565",T6J2K7,"53.4569538181818,-113.514574727273",31.88,0.46
L4699715,"53.3710395,-113.7472565",T6J4T9,"53.4569538181818,-113.514574727273",31.88,0.46
L4699715,"53.3710395,-113.7472565",T6J7J5,"53.4569538181818,-113.514574727273",31.88,0.46
L4699715,"53.3710395,-113.7472565",T6J5L1,"53.4569538181818,-113.514574727273",31.88,0.46
L4699715,"53.3710395,-113.7472565",T6J4Z4,"53.4569538181818,-113.514574727273",31.88,0.46
L4947060,"53.4985992,-113.5932899",T6J1N2,"53.4569538181818,-113.514574727273",16.71,0.39
L4947060,"53.4985992,-113.5932899",T6J2S8,"53.4569538181818,-113.514574727273",16.71,0.39
L4947060,"53.4985992,-113.5932899",T6J7G1,"53.4569538181818,-113.514574727273",16.71,0.39
L4947060,"53.4985992,-113.5932899",T6J5N8,"53.4569538181818,-113.514574727273",16.71,0.39
L4947060,"53.4985992,-113.5932899",T6J6M9,"53.4569538181818,-113.514574727273",16.71,0.39
L4947060,"53.4985992,-113.5932899",T6J5N4,"53.4569538181818,-113.514574727273",16.71,0.39
L4947060,"53.4985992,-113.5932899",T6J2K7,"53.4569538181818,-113.514574727273",16.71,0.39
L4947060,"53.4985992,-113.5932899",T6J4T9,"53.4569538181818,-113.514574727273",16.71,0.39
L4947060,"53.4985992,-113.5932899",T6J7J5,"53.4569538181818,-113.514574727273",16.71,0.39
L4947060,"53.4985992,-113.5932899",T6J5L1,"53.4569538181818,-113.514574727273",16.71,0.39
L4947060,"53.4985992,-113.5932899",T6J4Z4,"53.4569538181818,-113.514574727273",16.71,0.39
L4579631,"53.6385827,-113.468492",T6J1N2,"53.4569538181818,-113.514574727273",44.95,0.56
L4579631,"53.6385827,-113.468492",T6J2S8,"53.4569538181818,-113.514574727273",44.95,0.56
L4579631,"53.6385827,-113.468492",T6J7G1,"53.4569538181818,-113.514574727273",44.95,0.56
L4579631,"53.6385827,-113.468492",T6J5N8,"53.4569538181818,-113.514574727273",44.95,0.56
L4579631,"53.6385827,-113.468492",T6J6M9,"53.4569538181818,-113.514574727273",44.95,0.56
L4579631,"53.6385827,-113.468492",T6J5N4,"53.4569538181818,-113.514574727273",44.95,0.56
L4579631,"53.6385827,-113.468492",T6J2K7,"53.4569538181818,-113.514574727273",44.95,0.56
L4579631,"53.6385827,-113.468492",T6J4T9,"53.4569538181818,-113.514574727273",44.95,0.56
L4579631,"53.6385827,-113.468492",T6J7J5,"53.4569538181818,-113.514574727273",44.95,0.56
L4579631,"53.6385827,-113.468492",T6J5L1,"53.4569538181818,-113.514574727273",44.95,0.56
L4579631,"53.6385827,-113.468492",T6J4Z4,"53.4569538181818,-113.514574727273",44.95,0.56
L4908923,"53.6176948,-113.4786469",T6J1N2,"53.4569538181818,-113.514574727273",40.83,0.59
L4908923,"53.6176948,-113.4786469",T6J2S8,"53.4569538181818,-113.514574727273",40.83,0.59
L4908923,"53.6176948,-113.4786469",T6J7G1,"53.4569538181818,-113.514574727273",40.83,0.59
L4908923,"53.6176948,-113.4786469",T6J5N8,"53.4569538181818,-113.514574727273",40.83,0.59
L4908923,"53.6176948,-113.4786469",T6J6M9,"53.4569538181818,-113.514574727273",40.83,0.59
L4908923,"53.6176948,-113.4786469",T6J5N4,"53.4569538181818,-113.514574727273",40.83,0.59
L4908923,"53.6176948,-113.4786469",T6J2K7,"53.4569538181818,-113.514574727273",40.83,0.59
L4908923,"53.6176948,-113.4786469",T6J4T9,"53.4569538181818,-113.514574727273",40.83,0.59
L4908923,"53.6176948,-113.4786469",T6J7J5,"53.4569538181818,-113.514574727273",40.83,0.59
L4908923,"53.6176948,-113.4786469",T6J5L1,"53.4569538181818,-113.514574727273",40.83,0.59
L4908923,"53.6176948,-113.4786469",T6J4Z4,"53.4569538181818,-113.514574727273",40.83,0.59
L5371317,"53.5725242,-113.4334892",T6J1N2,"53.4569538181818,-113.514574727273",19.92,0.49
L5371317,"53.5725242,-113.4334892",T6J2S8,"53.4569538181818,-113.514574727273",19.92,0.49
L5371317,"53.5725242,-113.4334892",T6J7G1,"53.4569538181818,-113.514574727273",19.92,0.49
L5371317,"53.5725242,-113.4334892",T6J5N8,"53.4569538181818,-113.514574727273",19.92,0.49
L5371317,"53.5725242,-113.4334892",T6J6M9,"53.4569538181818,-113.514574727273",19.92,0.49
L5371317,"53.5725242,-113.4334892",T6J5N4,"53.4569538181818,-113.514574727273",19.92,0.49
L5371317,"53.5725242,-113.4334892",T6J2K7,"53.4569538181818,-113.514574727273",19.92,0.49
L5371317,"53.5725242,-113.4334892",T6J4T9,"53.4569538181818,-113.514574727273",19.92,0.49
L5371317,"53.5725242,-113.4334892",T6J7J5,"53.4569538181818,-113.514574727273",19.92,0.49
L5371317,"53.5725242,-113.4334892",T6J5L1,"53.4569538181818,-113.514574727273",19.92,0.49
L5371317,"53.5725242,-113.4334892",T6J4Z4,"53.4569538181818,-113.514574727273",19.92,0.49
L4906983,"53.6319414,-113.4862804",T6J1N2,"53.4569538181818,-113.514574727273",43.24,0.59
L4906983,"53.6319414,-113.4862804",T6J2S8,"53.4569538181818,-113.514574727273",43.24,0.59
L4906983,"53.6319414,-113.4862804",T6J7G1,"53.4569538181818,-113.514574727273",43.24,0.59
L4906983,"53.6319414,-113.4862804",T6J5N8,"53.4569538181818,-113.514574727273",43.24,0.59
L4906983,"53.6319414,-113.4862804",T6J6M9,"53.4569538181818,-113.514574727273",43.24,0.59
L4906983,"53.6319414,-113.4862804",T6J5N4,"53.4569538181818,-113.514574727273",43.24,0.59
L4906983,"53.6319414,-113.4862804",T6J2K7,"53.4569538181818,-113.514574727273",43.24,0.59
L4906983,"53.6319414,-113.4862804",T6J4T9,"53.4569538181818,-113.514574727273",43.24,0.59
L4906983,"53.6319414,-113.4862804",T6J7J5,"53.4569538181818,-113.514574727273",43.24,0.59
L4906983,"53.6319414,-113.4862804",T6J5L1,"53.4569538181818,-113.514574727273",43.24,0.59
L4906983,"53.6319414,-113.4862804",T6J4Z4,"53.4569538181818,-113.514574727273",43.24,0.59
L5282060,"53.520653,-113.6934435",T6J1N2,"53.4569538181818,-113.514574727273",23.09,0.38
L5282060,"53.520653,-113.6934435",T6J2S8,"53.4569538181818,-113.514574727273",23.09,0.38
L5282060,"53.520653,-113.6934435",T6J7G1,"53.4569538181818,-113.514574727273",23.09,0.38
L5282060,"53.520653,-113.6934435",T6J5N8,"53.4569538181818,-113.514574727273",23.09,0.38
L5282060,"53.520653,-113.6934435",T6J6M9,"53.4569538181818,-113.514574727273",23.09,0.38
L5282060,"53.520653,-113.6934435",T6J5N4,"53.4569538181818,-113.514574727273",23.09,0.38
L5282060,"53.520653,-113.6934435",T6J2K7,"53.4569538181818,-113.514574727273",23.09,0.38
L5282060,"53.520653,-113.6934435",T6J4T9,"53.4569538181818,-113.514574727273",23.09,0.38
L5282060,"53.520653,-113.6934435",T6J7J5,"53.4569538181818,-113.514574727273",23.09,0.38
L5282060,"53.520653,-113.6934435",T6J5L1,"53.4569538181818,-113.514574727273",23.09,0.38
L5282060,"53.520653,-113.6934435",T6J4Z4,"53.4569538181818,-113.514574727273",23.09,0.38
L6364560,"53.4971922,-113.4359515",T6J1N2,"53.4569538181818,-113.514574727273",10.15,0.28
L6364560,"53.4971922,-113.4359515",T6J2S8,"53.4569538181818,-113.514574727273",10.15,0.28
L6364560,"53.4971922,-113.4359515",T6J7G1,"53.4569538181818,-113.514574727273",10.15,0.28
L6364560,"53.4971922,-113.4359515",T6J5N8,"53.4569538181818,-113.514574727273",10.15,0.28
L6364560,"53.4971922,-113.4359515",T6J6M9,"53.4569538181818,-113.514574727273",10.15,0.28
L6364560,"53.4971922,-113.4359515",T6J5N4,"53.4569538181818,-113.514574727273",10.15,0.28
L6364560,"53.4971922,-113.4359515",T6J2K7,"53.4569538181818,-113.514574727273",10.15,0.28
L6364560,"53.4971922,-113.4359515",T6J4T9,"53.4569538181818,-113.514574727273",10.15,0.28
L6364560,"53.4971922,-113.4359515",T6J7J5,"53.4569538181818,-113.514574727273",10.15,0.28
L6364560,"53.4971922,-113.4359515",T6J5L1,"53.4569538181818,-113.514574727273",10.15,0.28
L6364560,"53.4971922,-113.4359515",T6J4Z4,"53.4569538181818,-113.514574727273",10.15,0.28
L6121528,"53.498258,-113.3980358",T6J1N2,"53.4569538181818,-113.514574727273",13.18,0.29
L6121528,"53.498258,-113.3980358",T6J2S8,"53.4569538181818,-113.514574727273",13.18,0.29
L6121528,"53.498258,-113.3980358",T6J7G1,"53.4569538181818,-113.514574727273",13.18,0.29
L6121528,"53.498258,-113.3980358",T6J5N8,"53.4569538181818,-113.514574727273",13.18,0.29
L6121528,"53.498258,-113.3980358",T6J6M9,"53.4569538181818,-113.514574727273",13.18,0.29
L6121528,"53.498258,-113.3980358",T6J5N4,"53.4569538181818,-113.514574727273",13.18,0.29
L6121528,"53.498258,-113.3980358",T6J2K7,"53.4569538181818,-113.514574727273",13.18,0.29
L6121528,"53.498258,-113.3980358",T6J4T9,"53.4569538181818,-113.514574727273",13.18,0.29
L6121528,"53.498258,-113.3980358",T6J7J5,"53.4569538181818,-113.514574727273",13.18,0.29
L6121528,"53.498258,-113.3980358",T6J5L1,"53.4569538181818,-113.514574727273",13.18,0.29
L6121528,"53.498258,-113.3980358",T6J4Z4,"53.4569538181818,-113.514574727273",13.18,0.29
L6228009,"53.5521387,-113.4546909",T6J1N2,"53.4569538181818,-113.514574727273",17.01,0.45
L6228009,"53.5521387,-113.4546909",T6J2S8,"53.4569538181818,-113.514574727273",17.01,0.45
L6228009,"53.5521387,-113.4546909",T6J7G1,"53.4569538181818,-113.514574727273",17.01,0.45
L6228009,"53.5521387,-113.4546909",T6J5N8,"53.4569538181818,-113.514574727273",17.01,0.45
L6228009,"53.5521387,-113.4546909",T6J6M9,"53.4569538181818,-113.514574727273",17.01,0.45
L6228009,"53.5521387,-113.4546909",T6J5N4,"53.4569538181818,-113.514574727273",17.01,0.45
L6228009,"53.5521387,-113.4546909",T6J2K7,"53.4569538181818,-113.514574727273",17.01,0.45
L6228009,"53.5521387,-113.4546909",T6J4T9,"53.4569538181818,-113.514574727273",17.01,0.45
L6228009,"53.5521387,-113.4546909",T6J7J5,"53.4569538181818,-113.514574727273",17.01,0.45
L6228009,"53.5521387,-113.4546909",T6J5L1,"53.4569538181818,-113.514574727273",17.01,0.45
L6228009,"53.5521387,-113.4546909",T6J4Z4,"53.4569538181818,-113.514574727273",17.01,0.45
L6291172,"53.5389812,-113.4780085",T6J1N2,"53.4569538181818,-113.514574727273",12.3,0.37
L6291172,"53.5389812,-113.4780085",T6J2S8,"53.4569538181818,-113.514574727273",12.3,0.37
L6291172,"53.5389812,-113.4780085",T6J7G1,"53.4569538181818,-113.514574727273",12.3,0.37
L6291172,"53.5389812,-113.4780085",T6J5N8,"53.4569538181818,-113.514574727273",12.3,0.37
L6291172,"53.5389812,-113.4780085",T6J6M9,"53.4569538181818,-113.514574727273",12.3,0.37
L6291172,"53.5389812,-113.4780085",T6J5N4,"53.4569538181818,-113.514574727273",12.3,0.37
L6291172,"53.5389812,-113.4780085",T6J2K7,"53.4569538181818,-113.514574727273",12.3,0.37
L6291172,"53.5389812,-113.4780085",T6J4T9,"53.4569538181818,-113.514574727273",12.3,0.37
L6291172,"53.5389812,-113.4780085",T6J7J5,"53.4569538181818,-113.514574727273",12.3,0.37
L6291172,"53.5389812,-113.4780085",T6J5L1,"53.4569538181818,-113.514574727273",12.3,0.37
L6291172,"53.5389812,-113.4780085",T6J4Z4,"53.4569538181818,-113.514574727273",12.3,0.37
L5658074,"53.4023966,-113.7242274",T6J1N2,"53.4569538181818,-113.514574727273",25.31,0.42
L5658074,"53.4023966,-113.7242274",T6J2S8,"53.4569538181818,-113.514574727273",25.31,0.42
L5658074,"53.4023966,-113.7242274",T6J7G1,"53.4569538181818,-113.514574727273",25.31,0.42
L5658074,"53.4023966,-113.7242274",T6J5N8,"53.4569538181818,-113.514574727273",25.31,0.42
L5658074,"53.4023966,-113.7242274",T6J6M9,"53.4569538181818,-113.514574727273",25.31,0.42
L5658074,"53.4023966,-113.7242274",T6J5N4,"53.4569538181818,-113.514574727273",25.31,0.42
L5658074,"53.4023966,-113.7242274",T6J2K7,"53.4569538181818,-113.514574727273",25.31,0.42
L5658074,"53.4023966,-113.7242274",T6J4T9,"53.4569538181818,-113.514574727273",25.31,0.42
L5658074,"53.4023966,-113.7242274",T6J7J5,"53.4569538181818,-113.514574727273",25.31,0.42
L5658074,"53.4023966,-113.7242274",T6J5L1,"53.4569538181818,-113.514574727273",25.31,0.42
L5658074,"53.4023966,-113.7242274",T6J4Z4,"53.4569538181818,-113.514574727273",25.31,0.42
L6447786,"53.528077,-113.4878522",T6J1N2,"53.4569538181818,-113.514574727273",10.41,0.3
L6447786,"53.528077,-113.4878522",T6J2S8,"53.4569538181818,-113.514574727273",10.41,0.3
L6447786,"53.528077,-113.4878522",T6J7G1,"53.4569538181818,-113.514574727273",10.41,0.3
L6447786,"53.528077,-113.4878522",T6J5N8,"53.4569538181818,-113.514574727273",10.41,0.3
L6447786,"53.528077,-113.4878522",T6J6M9,"53.4569538181818,-113.514574727273",10.41,0.3
L6447786,"53.528077,-113.4878522",T6J5N4,"53.4569538181818,-113.514574727273",10.41,0.3
L6447786,"53.528077,-113.4878522",T6J2K7,"53.4569538181818,-113.514574727273",10.41,0.3
L6447786,"53.528077,-113.4878522",T6J4T9,"53.4569538181818,-113.514574727273",10.41,0.3
L6447786,"53.528077,-113.4878522",T6J7J5,"53.4569538181818,-113.514574727273",10.41,0.3
L6447786,"53.528077,-113.4878522",T6J5L1,"53.4569538181818,-113.514574727273",10.41,0.3
L6447786,"53.528077,-113.4878522",T6J4Z4,"53.4569538181818,-113.514574727273",10.41,0.3
L6226249,"53.5629478,-113.3717823",T6J1N2,"53.4569538181818,-113.514574727273",29.01,0.43
L6226249,"53.5629478,-113.3717823",T6J2S8,"53.4569538181818,-113.514574727273",29.01,0.43
L6226249,"53.5629478,-113.3717823",T6J7G1,"53.4569538181818,-113.514574727273",29.01,0.43
L6226249,"53.5629478,-113.3717823",T6J5N8,"53.4569538181818,-113.514574727273",29.01,0.43
L6226249,"53.5629478,-113.3717823",T6J6M9,"53.4569538181818,-113.514574727273",29.01,0.43
L6226249,"53.5629478,-113.3717823",T6J5N4,"53.4569538181818,-113.514574727273",29.01,0.43
L6226249,"53.5629478,-113.3717823",T6J2K7,"53.4569538181818,-113.514574727273",29.01,0.43
L6226249,"53.5629478,-113.3717823",T6J4T9,"53.4569538181818,-113.514574727273",29.01,0.43
L6226249,"53.5629478,-113.3717823",T6J7J5,"53.4569538181818,-113.514574727273",29.01,0.43
L6226249,"53.5629478,-113.3717823",T6J5L1,"53.4569538181818,-113.514574727273",29.01,0.43
L6226249,"53.5629478,-113.3717823",T6J4Z4,"53.4569538181818,-113.514574727273",29.01,0.43
L5634131,"53.6177419,-113.4589863",T6J1N2,"53.4569538181818,-113.514574727273",44.93,0.6
L5634131,"53.6177419,-113.4589863",T6J2S8,"53.4569538181818,-113.514574727273",44.93,0.6
L5634131,"53.6177419,-113.4589863",T6J7G1,"53.4569538181818,-113.514574727273",44.93,0.6
L5634131,"53.6177419,-113.4589863",T6J5N8,"53.4569538181818,-113.514574727273",44.93,0.6
L5634131,"53.6177419,-113.4589863",T6J6M9,"53.4569538181818,-113.514574727273",44.93,0.6
L5634131,"53.6177419,-113.4589863",T6J5N4,"53.4569538181818,-113.514574727273",44.93,0.6
L5634131,"53.6177419,-113.4589863",T6J2K7,"53.4569538181818,-113.514574727273",44.93,0.6
L5634131,"53.6177419,-113.4589863",T6J4T9,"53.4569538181818,-113.514574727273",44.93,0.6
L5634131,"53.6177419,-113.4589863",T6J7J5,"53.4569538181818,-113.514574727273",44.93,0.6
L5634131,"53.6177419,-113.4589863",T6J5L1,"53.4569538181818,-113.514574727273",44.93,0.6
L5634131,"53.6177419,-113.4589863",T6J4Z4,"53.4569538181818,-113.514574727273",44.93,0.6
L5785728,"53.6100382,-113.55075",T6J1N2,"53.4569538181818,-113.514574727273",37.62,0.59
L5785728,"53.6100382,-113.55075",T6J2S8,"53.4569538181818,-113.514574727273",37.62,0.59
L5785728,"53.6100382,-113.55075",T6J7G1,"53.4569538181818,-113.514574727273",37.62,0.59
L5785728,"53.6100382,-113.55075",T6J5N8,"53.4569538181818,-113.514574727273",37.62,0.59
L5785728,"53.6100382,-113.55075",T6J6M9,"53.4569538181818,-113.514574727273",37.62,0.59
L5785728,"53.6100382,-113.55075",T6J5N4,"53.4569538181818,-113.514574727273",37.62,0.59
L5785728,"53.6100382,-113.55075",T6J2K7,"53.4569538181818,-113.514574727273",37.62,0.59
L5785728,"53.6100382,-113.55075",T6J4T9,"53.4569538181818,-113.514574727273",37.62,0.59
L5785728,"53.6100382,-113.55075",T6J7J5,"53.4569538181818,-113.514574727273",37.62,0.59
L5785728,"53.6100382,-113.55075",T6J5L1,"53.4569538181818,-113.514574727273",37.62,0.59
L5785728,"53.6100382,-113.55075",T6J4Z4,"53.4569538181818,-113.514574727273",37.62,0.59
L7596921,"53.472007,-113.2767034",T6J1N2,"53.4569538181818,-113.514574727273",21.98,0.31
L7596921,"53.472007,-113.2767034",T6J2S8,"53.4569538181818,-113.514574727273",21.98,0.31
L7596921,"53.472007,-113.2767034",T6J7G1,"53.4569538181818,-113.514574727273",21.98,0.31
L7596921,"53.472007,-113.2767034",T6J5N8,"53.4569538181818,-113.514574727273",21.98,0.31
L7596921,"53.472007,-113.2767034",T6J6M9,"53.4569538181818,-113.514574727273",21.98,0.31
L7596921,"53.472007,-113.2767034",T6J5N4,"53.4569538181818,-113.514574727273",21.98,0.31
L7596921,"53.472007,-113.2767034",T6J2K7,"53.4569538181818,-113.514574727273",21.98,0.31
L7596921,"53.472007,-113.2767034",T6J4T9,"53.4569538181818,-113.514574727273",21.98,0.31
L7596921,"53.472007,-113.2767034",T6J7J5,"53.4569538181818,-113.514574727273",21.98,0.31
L7596921,"53.472007,-113.2767034",T6J5L1,"53.4569538181818,-113.514574727273",21.98,0.31
L7596921,"53.472007,-113.2767034",T6J4Z4,"53.4569538181818,-113.514574727273",21.98,0.31
L6768406,"53.4636763,-113.3861576",T6J1N2,"53.4569538181818,-113.514574727273",10.39,0.32
L6768406,"53.4636763,-113.3861576",T6J2S8,"53.4569538181818,-113.514574727273",10.39,0.32
L6768406,"53.4636763,-113.3861576",T6J7G1,"53.4569538181818,-113.514574727273",10.39,0.32
L6768406,"53.4636763,-113.3861576",T6J5N8,"53.4569538181818,-113.514574727273",10.39,0.32
L6768406,"53.4636763,-113.3861576",T6J6M9,"53.4569538181818,-113.514574727273",10.39,0.32
L6768406,"53.4636763,-113.3861576",T6J5N4,"53.4569538181818,-113.514574727273",10.39,0.32
L6768406,"53.4636763,-113.3861576",T6J2K7,"53.4569538181818,-113.514574727273",10.39,0.32
L6768406,"53.4636763,-113.3861576",T6J4T9,"53.4569538181818,-113.514574727273",10.39,0.32
L6768406,"53.4636763,-113.3861576",T6J7J5,"53.4569538181818,-113.514574727273",10.39,0.32
L6768406,"53.4636763,-113.3861576",T6J5L1,"53.4569538181818,-113.514574727273",10.39,0.32
L6768406,"53.4636763,-113.3861576",T6J4Z4,"53.4569538181818,-113.514574727273",10.39,0.32
L6741759,"53.4704935,-113.4076649",T6J1N2,"53.4569538181818,-113.514574727273",12.6,0.3
L6741759,"53.4704935,-113.4076649",T6J2S8,"53.4569538181818,-113.514574727273",12.6,0.3
L6741759,"53.4704935,-113.4076649",T6J7G1,"53.4569538181818,-113.514574727273",12.6,0.3
L6741759,"53.4704935,-113.4076649",T6J5N8,"53.4569538181818,-113.514574727273",12.6,0.3
L6741759,"53.4704935,-113.4076649",T6J6M9,"53.4569538181818,-113.514574727273",12.6,0.3
L6741759,"53.4704935,-113.4076649",T6J5N4,"53.4569538181818,-113.514574727273",12.6,0.3
L6741759,"53.4704935,-113.4076649",T6J2K7,"53.4569538181818,-113.514574727273",12.6,0.3
L6741759,"53.4704935,-113.4076649",T6J4T9,"53.4569538181818,-113.514574727273",12.6,0.3
L6741759,"53.4704935,-113.4076649",T6J7J5,"53.4569538181818,-113.514574727273",12.6,0.3
L6741759,"53.4704935,-113.4076649",T6J5L1,"53.4569538181818,-113.514574727273",12.6,0.3
L6741759,"53.4704935,-113.4076649",T6J4Z4,"53.4569538181818,-113.514574727273",12.6,0.3
L8141866,"53.5293527,-113.5688215",T6J1N2,"53.4569538181818,-113.514574727273",14.12,0.34
L8141866,"53.5293527,-113.5688215",T6J2S8,"53.4569538181818,-113.514574727273",14.12,0.34
L8141866,"53.5293527,-113.5688215",T6J7G1,"53.4569538181818,-113.514574727273",14.12,0.34
L8141866,"53.5293527,-113.5688215",T6J5N8,"53.4569538181818,-113.514574727273",14.12,0.34
L8141866,"53.5293527,-113.5688215",T6J6M9,"53.4569538181818,-113.514574727273",14.12,0.34
L8141866,"53.5293527,-113.5688215",T6J5N4,"53.4569538181818,-113.514574727273",14.12,0.34
L8141866,"53.5293527,-113.5688215",T6J2K7,"53.4569538181818,-113.514574727273",14.12,0.34
L8141866,"53.5293527,-113.5688215",T6J4T9,"53.4569538181818,-113.514574727273",14.12,0.34
L8141866,"53.5293527,-113.5688215",T6J7J5,"53.4569538181818,-113.514574727273",14.12,0.34
L8141866,"53.5293527,-113.5688215",T6J5L1,"53.4569538181818,-113.514574727273",14.12,0.34
L8141866,"53.5293527,-113.5688215",T6J4Z4,"53.4569538181818,-113.514574727273",14.12,0.34
L8441853,"53.5269667,-113.5256013",T6J1N2,"53.4569538181818,-113.514574727273",9.97,0.37
L8441853,"53.5269667,-113.5256013",T6J2S8,"53.4569538181818,-113.514574727273",9.97,0.37
L8441853,"53.5269667,-113.5256013",T6J7G1,"53.4569538181818,-113.514574727273",9.97,0.37
L8441853,"53.5269667,-113.5256013",T6J5N8,"53.4569538181818,-113.514574727273",9.97,0.37
L8441853,"53.5269667,-113.5256013",T6J6M9,"53.4569538181818,-113.514574727273",9.97,0.37
L8441853,"53.5269667,-113.5256013",T6J5N4,"53.4569538181818,-113.514574727273",9.97,0.37
L8441853,"53.5269667,-113.5256013",T6J2K7,"53.4569538181818,-113.514574727273",9.97,0.37
L8441853,"53.5269667,-113.5256013",T6J4T9,"53.4569538181818,-113.514574727273",9.97,0.37
L8441853,"53.5269667,-113.5256013",T6J7J5,"53.4569538181818,-113.514574727273",9.97,0.37
